n,m,d,b,strategy,mean_gap,std_gap
251,100,1.25,1,med,4.6899999999999995,0.5099019513592785
251,100,1.25,20,med,4.6899999999999995,1.1224972160321822
251,100,1.25,40,med,4.239999999999999,0.5361902647381803
251,100,1.25,60,med,4.589999999999999,0.6244997998398398
251,100,1.25,80,med,4.139999999999999,0.7262919523166975
251,100,1.25,100,med,4.239999999999999,0.7664854858377945
398,100,1.25,1,med,5.369999999999999,0.8529361054615991
398,100,1.25,20,med,5.369999999999999,1.194780314534852
398,100,1.25,40,med,5.0699999999999985,0.9205976319760985
398,100,1.25,60,med,5.869999999999999,1.107925990308017
398,100,1.25,80,med,5.019999999999999,1.0
398,100,1.25,100,med,5.469999999999999,0.9205976319760986
630,100,1.25,1,med,5.550000000000001,1.061838029079765
630,100,1.25,20,med,6.300000000000001,1.2
630,100,1.25,40,med,6.6,1.5459624833740306
630,100,1.25,60,med,6.5,1.6613247725836147
630,100,1.25,80,med,6.6,1.8947295321496413
630,100,1.25,100,med,6.5,1.630950643030009
676,100,1.25,1,med,6.239999999999999,1.1401754250991378
676,100,1.25,20,med,6.4399999999999995,1.3638181696985856
676,100,1.25,40,med,6.239999999999999,0.7071067811865476
676,100,1.25,60,med,6.389999999999999,0.7921489758877429
676,100,1.25,80,med,6.4399999999999995,1.2884098726725126
676,100,1.25,100,med,6.839999999999999,1.562049935181331
1000,100,1.25,1,med,7.05,1.0712142642814273
1000,100,1.25,20,med,8.4,1.881488772222678
1000,100,1.25,40,med,7.35,1.6515144564913744
1000,100,1.25,60,med,7.8,1.3638181696985856
1000,100,1.25,80,med,7.2,1.16619037896906
1000,100,1.25,100,med,7.6,1.5297058540778354
1342,100,1.25,1,med,8.230000000000002,1.4239030865898141
1342,100,1.25,20,med,8.080000000000002,1.4662878298615178
1342,100,1.25,40,med,9.080000000000002,1.7748239349298849
1342,100,1.25,60,med,8.930000000000003,1.878163997099295
1342,100,1.25,80,med,8.430000000000003,1.4585952145814822
1342,100,1.25,100,med,8.880000000000003,2.12367605815953
1342,100,1.25,1080,med,10.030000000000003,2.085065946199304
1584,100,1.25,1,med,8.76,1.854723699099141
1584,100,1.25,20,med,8.86,1.452583904633395
1584,100,1.25,40,med,9.36,2.7129319932501073
1584,100,1.25,60,med,9.61,1.909842925478428
1584,100,1.25,80,med,8.459999999999999,1.5842979517754858
1584,100,1.25,100,med,9.76,2.0591260281974
1584,100,1.25,1080,med,10.51,1.4239030865898141
2008,100,1.25,1,med,8.970000000000004,1.6874537030686203
2008,100,1.25,20,med,10.070000000000004,3.0540956108150903
2008,100,1.25,40,med,10.220000000000004,2.4919871588754225
2008,100,1.25,60,med,10.220000000000004,2.215851980616034
2008,100,1.25,80,med,9.420000000000005,1.466287829861518
2008,100,1.25,100,med,9.770000000000005,2.3510635891017495
2008,100,1.25,1080,med,10.370000000000005,1.8296174463531985
2511,100,1.25,1,med,10.889999999999997,2.0248456731316584
2511,100,1.25,20,med,10.939999999999998,1.5960889699512366
2511,100,1.25,40,med,11.089999999999998,2.6191601707417593
2511,100,1.25,60,med,10.339999999999998,2.558808316384797
2511,100,1.25,80,med,10.639999999999997,2.342541355024496
2511,100,1.25,100,med,11.939999999999998,2.692118125194361
2511,100,1.25,1080,med,11.839999999999998,1.7741194999210173
2511,100,1.25,2060,med,12.339999999999998,2.085065946199304
2674,100,1.25,1,med,10.559999999999999,2.1
2674,100,1.25,20,med,11.66,2.2
2674,100,1.25,40,med,10.61,2.080264406271472
2674,100,1.25,60,med,11.01,2.9811910371527683
2674,100,1.25,80,med,10.76,2.6925824035672523
2674,100,1.25,100,med,11.559999999999999,2.8478061731796283
2674,100,1.25,1080,med,11.91,2.056088519495209
2674,100,1.25,2060,med,13.309999999999999,1.9868316486305526
3340,100,1.25,1,med,12.25,2.9201883500897674
3340,100,1.25,20,med,11.9,2.238302928559939
3340,100,1.25,40,med,11.3,2.051828452868319
3340,100,1.25,60,med,12.2,3.49857113690718
3340,100,1.25,80,med,11.7,2.3
3340,100,1.25,100,med,12.5,1.8681541692269406
3340,100,1.25,1080,med,11.95,2.4753787588973126
3340,100,1.25,2060,med,13.4,2.2045407685048604
3340,100,1.25,3040,med,13.650000000000002,2.692118125194361
3981,100,1.25,1,med,12.389999999999997,2.3366642891095846
3981,100,1.25,20,med,12.639999999999997,2.4387496796514396
3981,100,1.25,40,med,11.939999999999998,2.277608394786075
3981,100,1.25,60,med,13.339999999999998,2.7436289836637897
3981,100,1.25,80,med,12.639999999999997,2.906458325866724
3981,100,1.25,100,med,11.339999999999998,2.495495942693556
3981,100,1.25,1080,med,13.289999999999997,2.071231517720798
3981,100,1.25,2060,med,14.439999999999998,3.462296925452813
3981,100,1.25,3040,med,15.089999999999998,1.786057109949175
4006,100,1.25,1,med,13.939999999999998,3.605551275463989
4006,100,1.25,20,med,13.439999999999998,2.598076211353316
4006,100,1.25,40,med,12.439999999999998,2.224859546128699
4006,100,1.25,60,med,14.439999999999998,2.692582403567252
4006,100,1.25,80,med,11.139999999999997,1.886796226411321
4006,100,1.25,100,med,13.089999999999998,2.7436289836637897
4006,100,1.25,1080,med,12.189999999999998,2.321098877687032
4006,100,1.25,2060,med,14.839999999999998,3.2848135411313684
4006,100,1.25,3040,med,16.79,3.118894034750139
4672,100,1.25,1,med,13.88,4.662617290749906
4672,100,1.25,20,med,13.280000000000001,2.8809720581775866
4672,100,1.25,40,med,13.38,2.913760456866693
4672,100,1.25,60,med,11.680000000000001,2.477902338672773
4672,100,1.25,80,med,14.38,2.981610303175114
4672,100,1.25,100,med,13.280000000000001,3.4351128074635335
4672,100,1.25,1080,med,14.13,3.2599846625406075
4672,100,1.25,2060,med,14.929999999999996,2.006863224038948
4672,100,1.25,3040,med,15.529999999999996,3.359687485466468
4672,100,1.25,4020,med,16.679999999999996,3.0232432915661946
5338,100,1.25,1,med,13.419999999999998,3.009983388658482
5338,100,1.25,20,med,14.62,3.4351128074635335
5338,100,1.25,40,med,13.27,2.4140215409146624
5338,100,1.25,60,med,14.669999999999998,3.1220986531498327
5338,100,1.25,80,med,13.27,2.372235232855292
5338,100,1.25,100,med,14.469999999999999,4.003436024217197
5338,100,1.25,1080,med,13.569999999999999,2.290742237791062
5338,100,1.25,2060,med,16.32,3.4073450074801643
5338,100,1.25,3040,med,16.72,2.165640782770772
5338,100,1.25,4020,med,15.969999999999999,2.4346457647879705
5338,100,1.25,5000,med,19.169999999999998,3.138072656902641
6004,100,1.25,1,med,14.41,2.5782746168707478
6004,100,1.25,20,med,13.959999999999999,3.1144823004794873
6004,100,1.25,40,med,13.86,3.884584919911007
6004,100,1.25,60,med,13.91,2.4387496796514396
6004,100,1.25,80,med,14.459999999999999,3.8275318418009276
6004,100,1.25,100,med,15.209999999999997,3.7533318531672633
6004,100,1.25,1080,med,16.059999999999995,3.2695565448543626
6004,100,1.25,2060,med,15.509999999999996,2.3973944189473704
6004,100,1.25,3040,med,16.709999999999997,3.2229644738966643
6004,100,1.25,4020,med,19.009999999999998,3.625948151863178
6004,100,1.25,5000,med,17.259999999999998,3.938273733503043
6309,100,1.25,1,med,15.659999999999991,3.9226904032819103
6309,100,1.25,20,med,14.159999999999997,2.0706279240848655
6309,100,1.25,40,med,14.259999999999996,2.612948526090784
6309,100,1.25,60,med,14.309999999999997,3.3075670817082456
6309,100,1.25,80,med,14.459999999999997,2.3553131426627756
6309,100,1.25,100,med,14.759999999999991,3.8376425054973526
6309,100,1.25,1080,med,14.409999999999997,2.7658633371878665
6309,100,1.25,2060,med,18.20999999999999,3.8613469152615645
6309,100,1.25,3040,med,16.20999999999999,2.5903667693977237
6309,100,1.25,4020,med,17.30999999999999,3.7735924528226414
6309,100,1.25,5000,med,18.609999999999992,3.809199390948182
6670,100,1.25,1,med,14.7,2.7459060435491955
6670,100,1.25,20,med,14.4,2.7367864366808017
6670,100,1.25,40,med,14.15,3.1507935508376295
6670,100,1.25,60,med,15.85,3.612132334231403
6670,100,1.25,80,med,14.0,3.132091952673165
6670,100,1.25,100,med,14.65,3.004579837514723
6670,100,1.25,1080,med,14.6,3.7296112397943033
6670,100,1.25,2060,med,17.35,3.1380726569026414
6670,100,1.25,3040,med,18.45,3.004579837514723
6670,100,1.25,4020,med,18.5,2.767670500619609
6670,100,1.25,5000,med,18.8,3.6124783736376886
7336,100,1.25,1,med,14.639999999999997,3.24037034920393
7336,100,1.25,20,med,14.839999999999998,3.4727510708370675
7336,100,1.25,40,med,14.239999999999998,3.2771939216347876
7336,100,1.25,60,med,15.289999999999997,3.2291639784935047
7336,100,1.25,80,med,14.589999999999998,3.6397115270306792
7336,100,1.25,100,med,16.04,3.8000000000000003
7336,100,1.25,1080,med,15.039999999999997,3.916631205513228
7336,100,1.25,2060,med,16.54,3.78021163428716
7336,100,1.25,3040,med,18.389999999999997,3.8584323241440948
7336,100,1.25,4020,med,18.189999999999998,2.4591665254715873
7336,100,1.25,5000,med,19.04,2.596150997149434
8002,100,1.25,1,med,14.330000000000007,3.9277856356985668
8002,100,1.25,20,med,14.430000000000007,3.9175885439897846
8002,100,1.25,40,med,14.330000000000007,2.650943228362313
8002,100,1.25,60,med,15.080000000000007,2.9816103031751147
8002,100,1.25,80,med,14.880000000000006,2.879236009777594
8002,100,1.25,100,med,15.430000000000007,3.323777970924051
8002,100,1.25,1080,med,15.080000000000007,2.9983328701129897
8002,100,1.25,2060,med,16.53000000000001,3.625948151863179
8002,100,1.25,3040,med,17.480000000000008,2.8372521918222215
8002,100,1.25,4020,med,18.53000000000001,2.991237202229205
8002,100,1.25,5000,med,19.53000000000001,3.721222917267924
8668,100,1.25,1,med,15.819999999999993,3.6674241641784495
8668,100,1.25,20,med,13.919999999999993,2.5768197453450252
8668,100,1.25,40,med,15.169999999999993,3.7319565913874193
8668,100,1.25,60,med,16.619999999999994,4.712748667179271
8668,100,1.25,80,med,15.919999999999993,4.029888335921977
8668,100,1.25,100,med,14.819999999999993,3.7616485747608057
8668,100,1.25,1080,med,16.21999999999999,2.7730849247724096
8668,100,1.25,2060,med,16.919999999999995,3.6386810797320503
8668,100,1.25,3040,med,17.169999999999995,3.1028212968200406
8668,100,1.25,4020,med,21.619999999999994,3.28785644455472
8668,100,1.25,5000,med,19.569999999999993,3.9984371947049513
9334,100,1.25,1,med,16.20999999999999,4.08013480169467
9334,100,1.25,20,med,15.60999999999999,2.2242976419535223
9334,100,1.25,40,med,17.109999999999992,3.5422450508117023
9334,100,1.25,60,med,15.509999999999991,3.409912022325503
9334,100,1.25,80,med,16.25999999999999,4.1400483088968905
9334,100,1.25,100,med,15.559999999999992,3.3000000000000003
9334,100,1.25,1080,med,16.55999999999999,3.8974350539810154
9334,100,1.25,2060,med,18.00999999999999,3.229163978493505
9334,100,1.25,3040,med,18.75999999999999,3.096772513440404
9334,100,1.25,4020,med,19.80999999999999,2.5743931323712004
9334,100,1.25,5000,med,20.359999999999992,3.3778691508109073
10000,100,1.25,1,med,14.55,2.4387496796514396
10000,100,1.25,20,med,17.2,3.6138621999185303
10000,100,1.25,40,med,15.85,3.990927210561476
10000,100,1.25,60,med,16.9,3.871692136521188
10000,100,1.25,80,med,15.55,3.4853263835686894
10000,100,1.25,100,med,16.15,3.6779749863205975
10000,100,1.25,1080,med,16.5,3.943348830626071
10000,100,1.25,2060,med,17.1,3.3896902513356584
10000,100,1.25,3040,med,18.45,3.6121323342314025
10000,100,1.25,4020,med,19.45,2.940663190506523
10000,100,1.25,5000,med,22.15,3.409912022325503
10,100,1.25,1,qua,1.1999999999999997,0.45825756949558394
15,100,1.25,1,qua,1.5500000000000003,0.5567764362830022
25,100,1.25,1,qua,2.0,0.5361902647381804
25,100,1.25,20,qua,1.8,0.3840572873934304
39,100,1.25,1,qua,2.36,0.5361902647381804
39,100,1.25,20,qua,2.51,0.7681145747868608
63,100,1.25,1,qua,2.4699999999999998,0.5385164807134504
63,100,1.25,20,qua,2.6699999999999995,0.7810249675906655
63,100,1.25,40,qua,2.6199999999999997,0.4330127018922194
63,100,1.25,60,qua,2.9199999999999995,0.6689544080129826
100,100,1.25,1,qua,2.95,0.864580823289529
100,100,1.25,20,qua,3.25,0.6224949798994366
100,100,1.25,40,qua,2.9,0.43588989435406733
100,100,1.25,60,qua,2.8,0.6782329983125268
100,100,1.25,80,qua,3.05,0.864580823289529
100,100,1.25,100,qua,3.4,0.5830951894845301
158,100,1.25,1,qua,3.6700000000000004,0.9937303457175894
158,100,1.25,20,qua,3.37,0.6689544080129826
158,100,1.25,40,qua,3.4200000000000004,0.8366600265340756
158,100,1.25,60,qua,4.0200000000000005,1.019803902718557
158,100,1.25,80,qua,3.5200000000000005,0.7
158,100,1.25,100,qua,3.72,0.8426149773176359
251,100,1.25,1,qua,4.539999999999999,0.8046738469715541
251,100,1.25,20,qua,4.339999999999999,0.9096702699330126
251,100,1.25,40,qua,4.289999999999999,0.9273618495495702
251,100,1.25,60,qua,4.289999999999999,0.8717797887081348
251,100,1.25,80,qua,4.889999999999999,1.1135528725660044
251,100,1.25,100,qua,4.589999999999999,0.8888194417315589
398,100,1.25,1,qua,5.169999999999999,0.9096702699330126
398,100,1.25,20,qua,5.0699999999999985,1.2835497652993437
398,100,1.25,40,qua,5.019999999999999,0.9999999999999999
398,100,1.25,60,qua,5.169999999999999,0.6538348415311009
398,100,1.25,80,qua,5.0699999999999985,0.9733961166965893
398,100,1.25,100,qua,5.169999999999999,0.8529361054615989
630,100,1.25,1,qua,6.15,1.3592277219068183
630,100,1.25,20,qua,5.750000000000001,1.243985530462473
630,100,1.25,40,qua,5.750000000000001,1.023474474522936
630,100,1.25,60,qua,6.1,1.3928388277184116
630,100,1.25,80,qua,5.45,1.0428326807307104
630,100,1.25,100,qua,6.050000000000001,0.9096702699330126
676,100,1.25,1,qua,5.4399999999999995,0.812403840463596
676,100,1.25,20,qua,6.089999999999999,1.061838029079765
676,100,1.25,40,qua,6.239999999999999,1.61245154965971
676,100,1.25,60,qua,6.039999999999999,0.9273618495495702
676,100,1.25,80,qua,6.289999999999999,1.0712142642814275
676,100,1.25,100,qua,6.089999999999999,1.3518505834595773
1000,100,1.25,1,qua,6.65,1.1079259903080168
1000,100,1.25,20,qua,7.35,1.6815171720800237
1000,100,1.25,40,qua,6.85,1.6209565077447328
1000,100,1.25,60,qua,7.2,1.8055470085267789
1000,100,1.25,80,qua,8.2,1.661324772583615
1000,100,1.25,100,qua,7.55,1.4654350889752845
1342,100,1.25,1,qua,7.580000000000003,1.3784048752090223
1342,100,1.25,20,qua,7.580000000000001,1.8973665961010275
1342,100,1.25,40,qua,7.530000000000001,1.0712142642814275
1342,100,1.25,60,qua,7.330000000000001,1.5451537140362444
1342,100,1.25,80,qua,7.930000000000002,1.5580436450882884
1342,100,1.25,100,qua,7.680000000000002,1.3379088160259651
1342,100,1.25,1080,qua,9.030000000000003,1.6271140095272978
1584,100,1.25,1,qua,7.51,1.6515144564913744
1584,100,1.25,20,qua,8.16,1.5491933384829668
1584,100,1.25,40,qua,7.56,1.5620499351813308
1584,100,1.25,60,qua,8.11,1.6874537030686203
1584,100,1.25,80,qua,7.81,1.7109938632268673
1584,100,1.25,100,qua,8.36,1.7492855684535902
1584,100,1.25,1080,qua,10.36,2.0149441679609885
2008,100,1.25,1,qua,8.670000000000005,1.4790199457749043
2008,100,1.25,20,qua,8.520000000000005,1.3928388277184118
2008,100,1.25,40,qua,8.470000000000004,1.9615045245933032
2008,100,1.25,60,qua,8.670000000000005,1.9716744153130354
2008,100,1.25,80,qua,8.270000000000005,2.17428149051589
2008,100,1.25,100,qua,9.070000000000004,1.1521718621802912
2008,100,1.25,1080,qua,9.970000000000004,1.5644487847162016
2511,100,1.25,1,qua,10.189999999999998,3.034798181098704
2511,100,1.25,20,qua,9.239999999999998,2.0316249653910043
2511,100,1.25,40,qua,9.039999999999997,1.5580436450882884
2511,100,1.25,60,qua,9.689999999999998,1.9390719429665317
2511,100,1.25,80,qua,9.339999999999998,1.8020821290940099
2511,100,1.25,100,qua,9.389999999999997,2.355843797877949
2511,100,1.25,1080,qua,11.089999999999998,2.1354156504062622
2511,100,1.25,2060,qua,11.989999999999998,2.3853720883753127
2674,100,1.25,1,qua,9.059999999999999,1.9131126469708994
2674,100,1.25,20,qua,8.809999999999999,2.355313142662775
2674,100,1.25,40,qua,9.959999999999999,1.9261360284258224
2674,100,1.25,60,qua,10.059999999999999,2.580697580112788
2674,100,1.25,80,qua,8.459999999999999,1.8055470085267789
2674,100,1.25,100,qua,9.559999999999999,2.12367605815953
2674,100,1.25,1080,qua,10.459999999999999,1.9390719429665315
2674,100,1.25,2060,qua,12.11,1.9817921182606413
3340,100,1.25,1,qua,10.1,2.1095023109728985
3340,100,1.25,20,qua,10.05,2.3764469276632285
3340,100,1.25,40,qua,8.8,1.8330302779823358
3340,100,1.25,60,qua,9.2,1.3190905958272923
3340,100,1.25,80,qua,10.7,2.6057628441590763
3340,100,1.25,100,qua,9.55,1.6575584454250776
3340,100,1.25,1080,qua,11.3,2.3473389188611002
3340,100,1.25,2060,qua,13.05,3.1060424980994705
3340,100,1.25,3040,qua,13.700000000000003,2.0712315177207983
3981,100,1.25,1,qua,9.589999999999998,1.3564659966250536
3981,100,1.25,20,qua,11.239999999999998,2.8543825952384165
3981,100,1.25,40,qua,10.389999999999997,2.227105745132009
3981,100,1.25,60,qua,11.389999999999997,2.8213471959331766
3981,100,1.25,80,qua,10.639999999999997,2.2242976419535223
3981,100,1.25,100,qua,10.389999999999997,1.5684387141358123
3981,100,1.25,1080,qua,12.689999999999998,2.924038303442689
3981,100,1.25,2060,qua,13.039999999999997,2.219797288042311
3981,100,1.25,3040,qua,13.589999999999998,2.267156809750927
4006,100,1.25,1,qua,10.739999999999998,2.1118712081942874
4006,100,1.25,20,qua,10.189999999999998,2.4672859582950655
4006,100,1.25,40,qua,10.539999999999997,2.7459060435491964
4006,100,1.25,60,qua,10.189999999999998,2.5470571253900056
4006,100,1.25,80,qua,10.189999999999998,2.8262165522125158
4006,100,1.25,100,qua,11.239999999999998,2.5514701644346145
4006,100,1.25,1080,qua,11.489999999999998,2.499499949989997
4006,100,1.25,2060,qua,13.839999999999998,3.871692136521188
4006,100,1.25,3040,qua,15.489999999999998,3.761316258971053
4672,100,1.25,1,qua,11.580000000000002,2.6095976701399777
4672,100,1.25,20,qua,10.830000000000002,2.2017038856303994
4672,100,1.25,40,qua,10.780000000000001,2.924038303442689
4672,100,1.25,60,qua,10.73,2.5588083163847966
4672,100,1.25,80,qua,11.180000000000001,2.3853720883753127
4672,100,1.25,100,qua,10.23,2.5975950415721076
4672,100,1.25,1080,qua,12.38,2.4269322199023193
4672,100,1.25,2060,qua,14.180000000000001,2.487971060924946
4672,100,1.25,3040,qua,14.280000000000001,2.4289915602982237
4672,100,1.25,4020,qua,17.129999999999995,2.7798381247835278
5338,100,1.25,1,qua,10.77,1.82414363469547
5338,100,1.25,20,qua,10.819999999999999,2.336664289109584
5338,100,1.25,40,qua,10.819999999999999,3.140063693621516
5338,100,1.25,60,qua,12.02,3.104834939252005
5338,100,1.25,80,qua,10.419999999999998,2.3151673805580453
5338,100,1.25,100,qua,11.969999999999999,3.511053972812152
5338,100,1.25,1080,qua,12.37,2.930443652418521
5338,100,1.25,2060,qua,13.569999999999999,2.783433131943356
5338,100,1.25,3040,qua,14.37,3.031088913245535
5338,100,1.25,4020,qua,17.47,4.911975162803656
5338,100,1.25,5000,qua,18.27,3.0540956108150903
6004,100,1.25,1,qua,11.460000000000003,3.892300091205713
6004,100,1.25,20,qua,10.460000000000003,2.5592967784139455
6004,100,1.25,40,qua,10.610000000000003,1.5256146302392357
6004,100,1.25,60,qua,10.860000000000003,2.2561028345356955
6004,100,1.25,80,qua,11.010000000000002,2.7834331319433563
6004,100,1.25,100,qua,11.110000000000003,1.7684739183827396
6004,100,1.25,1080,qua,12.510000000000002,2.6358110706194404
6004,100,1.25,2060,qua,13.76,3.009983388658482
6004,100,1.25,3040,qua,16.559999999999995,3.9293765408777004
6004,100,1.25,4020,qua,15.11,2.612948526090784
6004,100,1.25,5000,qua,16.909999999999997,3.2167530212933664
6309,100,1.25,1,qua,11.809999999999997,3.2542280190545965
6309,100,1.25,20,qua,11.959999999999997,2.5588083163847974
6309,100,1.25,40,qua,11.759999999999996,2.971110903349116
6309,100,1.25,60,qua,11.059999999999997,2.650943228362313
6309,100,1.25,80,qua,11.559999999999997,2.554897258208243
6309,100,1.25,100,qua,11.909999999999997,3.331666249791536
6309,100,1.25,1080,qua,12.509999999999996,2.353720459187964
6309,100,1.25,2060,qua,14.85999999999999,3.1539657575820317
6309,100,1.25,3040,qua,16.05999999999999,3.0704234235688084
6309,100,1.25,4020,qua,16.75999999999999,3.2905166767545793
6309,100,1.25,5000,qua,16.859999999999992,3.3834154341434335
6670,100,1.25,1,qua,11.95,2.1742814905158903
6670,100,1.25,20,qua,13.7,3.5552777669262356
6670,100,1.25,40,qua,10.85,2.03654118544163
6670,100,1.25,60,qua,12.0,2.865309756378881
6670,100,1.25,80,qua,10.3,2.701851217221259
6670,100,1.25,100,qua,12.15,2.4550967394381833
6670,100,1.25,1080,qua,13.85,3.4709508783617204
6670,100,1.25,2060,qua,13.6,2.3043437243605824
6670,100,1.25,3040,qua,15.9,3.1527765540868895
6670,100,1.25,4020,qua,16.55,3.5899164335677787
